,filenames,labels
6801,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-32.jpg,Melanoma Skin Cancer Nevi and Moles
6802,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-19.jpg,Melanoma Skin Cancer Nevi and Moles
6803,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-14.jpg,Melanoma Skin Cancer Nevi and Moles
6804,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-98.jpg,Melanoma Skin Cancer Nevi and Moles
6805,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-8.jpg,Melanoma Skin Cancer Nevi and Moles
6806,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-117.jpg,Melanoma Skin Cancer Nevi and Moles
6807,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-41.jpg,Melanoma Skin Cancer Nevi and Moles
6808,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-163.jpg,Melanoma Skin Cancer Nevi and Moles
6809,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-21.jpg,Melanoma Skin Cancer Nevi and Moles
6810,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-17.jpg,Melanoma Skin Cancer Nevi and Moles
6811,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-86.jpg,Melanoma Skin Cancer Nevi and Moles
6812,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-53.jpg,Melanoma Skin Cancer Nevi and Moles
6813,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-22.jpg,Melanoma Skin Cancer Nevi and Moles
6814,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-71.jpg,Melanoma Skin Cancer Nevi and Moles
6815,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-38.jpg,Melanoma Skin Cancer Nevi and Moles
6816,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-15.jpg,Melanoma Skin Cancer Nevi and Moles
6817,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-3.jpg,Melanoma Skin Cancer Nevi and Moles
6818,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-83.jpg,Melanoma Skin Cancer Nevi and Moles
6819,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-22.jpg,Melanoma Skin Cancer Nevi and Moles
6820,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/halo-nevus-7.jpg,Melanoma Skin Cancer Nevi and Moles
6821,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/lentigo-maligna-22.jpg,Melanoma Skin Cancer Nevi and Moles
6822,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-12.jpg,Melanoma Skin Cancer Nevi and Moles
6823,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-172.jpg,Melanoma Skin Cancer Nevi and Moles
6824,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-102.jpg,Melanoma Skin Cancer Nevi and Moles
6825,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-171.jpg,Melanoma Skin Cancer Nevi and Moles
6826,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-88.jpg,Melanoma Skin Cancer Nevi and Moles
6827,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-173.jpg,Melanoma Skin Cancer Nevi and Moles
6828,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-186.jpg,Melanoma Skin Cancer Nevi and Moles
6829,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-138.jpg,Melanoma Skin Cancer Nevi and Moles
6830,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-97.jpg,Melanoma Skin Cancer Nevi and Moles
6831,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-149.jpg,Melanoma Skin Cancer Nevi and Moles
6832,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/halo-nevus-31.jpg,Melanoma Skin Cancer Nevi and Moles
6833,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-145.jpg,Melanoma Skin Cancer Nevi and Moles
6834,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-69.jpg,Melanoma Skin Cancer Nevi and Moles
6835,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-60.jpg,Melanoma Skin Cancer Nevi and Moles
6836,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/lentigo-maligna-28.jpg,Melanoma Skin Cancer Nevi and Moles
6837,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-34.jpg,Melanoma Skin Cancer Nevi and Moles
6838,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-95.jpg,Melanoma Skin Cancer Nevi and Moles
6839,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-7.jpg,Melanoma Skin Cancer Nevi and Moles
6840,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-54.jpg,Melanoma Skin Cancer Nevi and Moles
6841,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-5.jpg,Melanoma Skin Cancer Nevi and Moles
6842,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-96.jpg,Melanoma Skin Cancer Nevi and Moles
6843,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-50.jpg,Melanoma Skin Cancer Nevi and Moles
6844,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-164.jpg,Melanoma Skin Cancer Nevi and Moles
6845,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/halo-nevus-8.jpg,Melanoma Skin Cancer Nevi and Moles
6846,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-18.jpg,Melanoma Skin Cancer Nevi and Moles
6847,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-182.jpg,Melanoma Skin Cancer Nevi and Moles
6848,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-156.jpg,Melanoma Skin Cancer Nevi and Moles
6849,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/halo-nevus-28.jpg,Melanoma Skin Cancer Nevi and Moles
6850,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-169.jpg,Melanoma Skin Cancer Nevi and Moles
6851,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-116.jpg,Melanoma Skin Cancer Nevi and Moles
6852,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-113.jpg,Melanoma Skin Cancer Nevi and Moles
6853,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-37.jpg,Melanoma Skin Cancer Nevi and Moles
6854,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-132.jpg,Melanoma Skin Cancer Nevi and Moles
6855,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-162.jpg,Melanoma Skin Cancer Nevi and Moles
6856,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-99.jpg,Melanoma Skin Cancer Nevi and Moles
6857,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-19.jpg,Melanoma Skin Cancer Nevi and Moles
6858,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-114.jpg,Melanoma Skin Cancer Nevi and Moles
6859,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-17.jpg,Melanoma Skin Cancer Nevi and Moles
6860,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-25.jpg,Melanoma Skin Cancer Nevi and Moles
6861,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-81.jpg,Melanoma Skin Cancer Nevi and Moles
6862,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-21.jpg,Melanoma Skin Cancer Nevi and Moles
6863,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/lentigo-maligna-9.jpg,Melanoma Skin Cancer Nevi and Moles
6864,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-2.jpg,Melanoma Skin Cancer Nevi and Moles
6865,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/lentigo-maligna-15.jpg,Melanoma Skin Cancer Nevi and Moles
6866,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-152.jpg,Melanoma Skin Cancer Nevi and Moles
6867,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/lentigo-maligna-8.jpg,Melanoma Skin Cancer Nevi and Moles
6868,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-151.jpg,Melanoma Skin Cancer Nevi and Moles
6869,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-184.jpg,Melanoma Skin Cancer Nevi and Moles
6870,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-90.jpg,Melanoma Skin Cancer Nevi and Moles
6871,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-13.jpg,Melanoma Skin Cancer Nevi and Moles
6872,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/malignant-melanoma-188.jpg,Melanoma Skin Cancer Nevi and Moles
6873,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-100.jpg,Melanoma Skin Cancer Nevi and Moles
6874,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/halo-nevus-9.jpg,Melanoma Skin Cancer Nevi and Moles
6875,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanotic-macule-1.jpg,Melanoma Skin Cancer Nevi and Moles
6876,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-repigmented-4.jpg,Melanoma Skin Cancer Nevi and Moles
6877,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-10.jpg,Melanoma Skin Cancer Nevi and Moles
6878,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-6.jpg,Melanoma Skin Cancer Nevi and Moles
6879,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-12.jpg,Melanoma Skin Cancer Nevi and Moles
6880,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/spitz-nevus-1.jpg,Melanoma Skin Cancer Nevi and Moles
6881,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-85.jpg,Melanoma Skin Cancer Nevi and Moles
6882,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-99.jpg,Melanoma Skin Cancer Nevi and Moles
6883,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-8.jpg,Melanoma Skin Cancer Nevi and Moles
6884,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-9.jpg,Melanoma Skin Cancer Nevi and Moles
6885,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-90.jpg,Melanoma Skin Cancer Nevi and Moles
6886,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-5.jpg,Melanoma Skin Cancer Nevi and Moles
6887,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-18.jpg,Melanoma Skin Cancer Nevi and Moles
6888,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-19.jpg,Melanoma Skin Cancer Nevi and Moles
6889,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-4.jpg,Melanoma Skin Cancer Nevi and Moles
6890,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/spitz-nevus-2.jpg,Melanoma Skin Cancer Nevi and Moles
6891,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-89.jpg,Melanoma Skin Cancer Nevi and Moles
6892,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-14.jpg,Melanoma Skin Cancer Nevi and Moles
6893,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-22.jpg,Melanoma Skin Cancer Nevi and Moles
6894,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-23.jpg,Melanoma Skin Cancer Nevi and Moles
6895,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/spitz-nevus-8.jpg,Melanoma Skin Cancer Nevi and Moles
6896,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-84.jpg,Melanoma Skin Cancer Nevi and Moles
6897,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-33.jpg,Melanoma Skin Cancer Nevi and Moles
6898,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-77.jpg,Melanoma Skin Cancer Nevi and Moles
6899,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-98.jpg,Melanoma Skin Cancer Nevi and Moles
6900,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-26.jpg,Melanoma Skin Cancer Nevi and Moles
6901,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-8.jpg,Melanoma Skin Cancer Nevi and Moles
6902,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-25.jpg,Melanoma Skin Cancer Nevi and Moles
6903,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-repigmented-1.jpg,Melanoma Skin Cancer Nevi and Moles
6904,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-16.jpg,Melanoma Skin Cancer Nevi and Moles
6905,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-86.jpg,Melanoma Skin Cancer Nevi and Moles
6906,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-88.jpg,Melanoma Skin Cancer Nevi and Moles
6907,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/mongolian-spot-3.jpg,Melanoma Skin Cancer Nevi and Moles
6908,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanotic-macule-6.jpg,Melanoma Skin Cancer Nevi and Moles
6909,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanotic-macule-2.jpg,Melanoma Skin Cancer Nevi and Moles
6910,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-15.jpg,Melanoma Skin Cancer Nevi and Moles
6911,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/spitz-nevus-4.jpg,Melanoma Skin Cancer Nevi and Moles
6912,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-31.jpg,Melanoma Skin Cancer Nevi and Moles
6913,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-27.jpg,Melanoma Skin Cancer Nevi and Moles
6914,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-35.jpg,Melanoma Skin Cancer Nevi and Moles
6915,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/mongolian-spot-4.jpg,Melanoma Skin Cancer Nevi and Moles
6916,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanotic-macule-10.jpg,Melanoma Skin Cancer Nevi and Moles
6917,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanotic-macule-11.jpg,Melanoma Skin Cancer Nevi and Moles
6918,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-29.jpg,Melanoma Skin Cancer Nevi and Moles
6919,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-80.jpg,Melanoma Skin Cancer Nevi and Moles
6920,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanotic-macule-12.jpg,Melanoma Skin Cancer Nevi and Moles
6921,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-1.jpg,Melanoma Skin Cancer Nevi and Moles
6922,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanotic-macule-8.jpg,Melanoma Skin Cancer Nevi and Moles
6923,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-30.jpg,Melanoma Skin Cancer Nevi and Moles
6924,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-96.jpg,Melanoma Skin Cancer Nevi and Moles
6925,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-13.jpg,Melanoma Skin Cancer Nevi and Moles
6926,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/spitz-nevus-9.jpg,Melanoma Skin Cancer Nevi and Moles
6927,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-87.jpg,Melanoma Skin Cancer Nevi and Moles
6928,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-92.jpg,Melanoma Skin Cancer Nevi and Moles
6929,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-24.jpg,Melanoma Skin Cancer Nevi and Moles
6930,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-97.jpg,Melanoma Skin Cancer Nevi and Moles
6931,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/spitz-nevus-5.jpg,Melanoma Skin Cancer Nevi and Moles
6932,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-17.jpg,Melanoma Skin Cancer Nevi and Moles
6933,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/nevus-spilus-2.jpg,Melanoma Skin Cancer Nevi and Moles
6934,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-83.jpg,Melanoma Skin Cancer Nevi and Moles
6935,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/mongolian-spot-1.jpg,Melanoma Skin Cancer Nevi and Moles
6936,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/melanocytic-nevi-93.jpg,Melanoma Skin Cancer Nevi and Moles
6937,/content/drive/MyDrive/SkinDiseaseClassifier/train/Melanoma Skin Cancer Nevi and Moles/spitz-nevus-6.jpg,Melanoma Skin Cancer Nevi and Moles
